 Date, Time, Reading
 2015-09-16, 08:37:14.496,89000
 2015-09-16, 08:37:44.498,89000
 2015-09-16, 08:38:14.484,89000
 2015-09-16, 08:38:44.496,88000
 2015-09-16, 08:39:14.487,90000
 2015-09-16, 08:39:44.496,89000
 2015-09-16, 08:40:14.488,88000
 2015-09-16, 08:40:44.496,88000
 2015-09-16, 08:41:14.491,88000
 2015-09-16, 08:41:44.497,89000
 2015-09-16, 08:42:14.489,88000
 2015-09-16, 08:42:44.498,88000
 2015-09-16, 08:43:14.493,89000
 2015-09-16, 08:43:44.497,88000
 2015-09-16, 08:44:14.503,89000
 2015-09-16, 08:44:44.520,89000
 2015-09-16, 08:45:14.496,89000
 2015-09-16, 08:45:44.500,89000
 2015-09-16, 08:46:14.497,89000
 2015-09-16, 08:46:44.503,90000
 2015-09-16, 08:47:14.499,89000
 2015-09-16, 08:47:44.504,201000
 2015-09-16, 08:48:14.500,183000
 2015-09-16, 08:48:44.497,178000
 2015-09-16, 08:49:14.501,176000
 2015-09-16, 08:49:44.508,175000
 2015-09-16, 08:50:14.497,174000
 2015-09-16, 08:50:44.510,174000
 2015-09-16, 08:51:14.507,173000
 2015-09-16, 08:51:44.501,175000
 2015-09-16, 08:52:14.501,174000
 2015-09-16, 08:52:44.506,174000
 2015-09-16, 08:53:14.512,174000
 2015-09-16, 08:53:44.507,174000
 2015-09-16, 08:54:14.503,175000
 2015-09-16, 08:54:44.509,174000
 2015-09-16, 08:55:14.516,175000
 2015-09-16, 08:55:44.510,174000
 2015-09-16, 08:56:14.515,235000
 2015-09-16, 08:56:44.513,151000
 2015-09-16, 08:57:14.517,150000
 2015-09-16, 08:57:44.514,149000
 2015-09-16, 08:58:14.502,148000
 2015-09-16, 08:58:44.509,148000
 2015-09-16, 08:59:14.513,148000
 2015-09-16, 08:59:44.509,147000
 2015-09-16, 09:00:14.514,147000
 2015-09-16, 09:00:44.520,146000
 2015-09-16, 09:01:14.516,146000
 2015-09-16, 09:01:44.511,147000
 2015-09-16, 09:02:14.505,146000
 2015-09-16, 09:02:44.514,148000
 2015-09-16, 09:03:14.508,149000
 2015-09-16, 09:03:44.515,149000
 2015-09-16, 09:04:14.509,150000
 2015-09-16, 09:04:44.515,149000
 2015-09-16, 09:05:14.522,148000
 2015-09-16, 09:05:44.518,149000
 2015-09-16, 09:06:14.513,148000
 2015-09-16, 09:06:44.519,149000
 2015-09-16, 09:07:14.513,148000
 2015-09-16, 09:07:44.520,147000
 2015-09-16, 09:08:14.524,147000
 2015-09-16, 09:08:44.520,147000
 2015-09-16, 09:09:14.517,148000
 2015-09-16, 09:09:44.522,147000
 2015-09-16, 09:10:14.518,147000
 2015-09-16, 09:10:44.528,147000
 2015-09-16, 09:11:14.520,146000
 2015-09-16, 09:11:44.535,147000
 2015-09-16, 09:12:14.521,264000
 2015-09-16, 09:12:44.530,244000
 2015-09-16, 09:13:14.528,180000
 2015-09-16, 09:13:44.532,177000
 2015-09-16, 09:14:14.528,178000
 2015-09-16, 09:14:44.528,176000
 2015-09-16, 09:15:14.532,176000
 2015-09-16, 09:15:44.528,175000
 2015-09-16, 09:16:14.530,175000
 2015-09-16, 09:16:44.528,177000
 2015-09-16, 09:17:14.521,177000
 2015-09-16, 09:17:44.528,178000
 2015-09-16, 09:18:14.532,178000
 2015-09-16, 09:18:44.529,179000
 2015-09-16, 09:19:14.525,179000
 2015-09-16, 09:19:44.529,179000
 2015-09-16, 09:20:14.524,178000
 2015-09-16, 09:20:44.530,178000
 2015-09-16, 09:21:14.536,91000
 2015-09-16, 09:21:44.531,93000
 2015-09-16, 09:22:14.537,92000
 2015-09-16, 09:22:44.534,92000
 2015-09-16, 09:23:14.540,92000
 2015-09-16, 09:23:44.534,91000
 2015-09-16, 09:24:14.531,93000
 2015-09-16, 09:24:44.537,92000
 2015-09-16, 09:25:14.534,92000
 2015-09-16, 09:25:44.530,92000
 2015-09-16, 09:26:14.532,92000
 2015-09-16, 09:26:44.541,93000
 2015-09-16, 09:27:14.536,92000
 2015-09-16, 09:27:44.542,88000
 2015-09-16, 09:28:14.536,88000
 2015-09-16, 09:28:44.542,88000
 2015-09-16, 09:29:14.539,90000
 2015-09-16, 09:29:44.543,89000
 2015-09-16, 09:30:14.527,89000
 2015-09-16, 09:30:44.546,88000
 2015-09-16, 09:31:14.540,89000
 2015-09-16, 09:31:44.535,90000
 2015-09-16, 09:32:14.541,89000
 2015-09-16, 09:32:44.537,89000
 2015-09-16, 09:33:14.542,88000
 2015-09-16, 09:33:44.548,89000
 2015-09-16, 09:34:14.533,90000
 2015-09-16, 09:34:44.539,89000
 2015-09-16, 09:35:14.543,89000
 2015-09-16, 09:35:44.550,89000
 2015-09-16, 09:36:14.548,150000
 2015-09-16, 09:36:44.585,271000
 2015-09-16, 09:37:14.551,248000
 2015-09-16, 09:37:44.535,246000
 2015-09-16, 09:38:14.538,238000
 2015-09-16, 09:38:44.544,238000
 2015-09-16, 09:39:14.548,238000
 2015-09-16, 09:39:44.545,236000
 2015-09-16, 09:40:14.549,236000
 2015-09-16, 09:40:44.546,235000
 2015-09-16, 09:41:14.552,235000
 2015-09-16, 09:41:44.547,237000
 2015-09-16, 09:42:14.551,236000
 2015-09-16, 09:42:44.548,236000
 2015-09-16, 09:43:14.556,236000
 2015-09-16, 09:43:44.548,236000
 2015-09-16, 09:44:14.552,236000
 2015-09-16, 09:44:44.551,235000
 2015-09-16, 09:45:14.555,235000
 2015-09-16, 09:45:44.552,149000
 2015-09-16, 09:46:14.546,148000
 2015-09-16, 09:46:44.552,149000
 2015-09-16, 09:47:14.560,148000
 2015-09-16, 09:47:44.553,149000
 2015-09-16, 09:48:14.560,148000
 2015-09-16, 09:48:44.554,148000
 2015-09-16, 09:49:14.550,149000
 2015-09-16, 09:49:44.561,148000
 2015-09-16, 09:50:14.550,148000
 2015-09-16, 09:50:44.560,148000
 2015-09-16, 09:51:14.562,148000
 2015-09-16, 09:51:44.560,149000
 2015-09-16, 09:52:14.561,148000
 2015-09-16, 09:52:44.559,147000
 2015-09-16, 09:53:14.553,92000
 2015-09-16, 09:53:44.560,91000
 2015-09-16, 09:54:14.565,92000
 2015-09-16, 09:54:44.563,92000
 2015-09-16, 09:55:14.567,92000
 2015-09-16, 09:55:44.563,92000
 2015-09-16, 09:56:14.558,92000
 2015-09-16, 09:56:44.566,93000
 2015-09-16, 09:57:14.571,92000
 2015-09-16, 09:57:44.567,93000
 2015-09-16, 09:58:14.571,92000
 2015-09-16, 09:58:44.558,92000
 2015-09-16, 09:59:14.568,94000
 2015-09-16, 09:59:44.561,92000
 2015-09-16, 10:00:14.565,215000
 2015-09-16, 10:00:44.571,192000
 2015-09-16, 10:01:14.568,185000
 2015-09-16, 10:01:44.572,182000
 2015-09-16, 10:02:14.561,180000
 2015-09-16, 10:02:44.567,179000
 2015-09-16, 10:03:14.571,178000
 2015-09-16, 10:03:44.578,178000
 2015-09-16, 10:04:14.566,179000
 2015-09-16, 10:04:44.573,178000
 2015-09-16, 10:05:14.579,177000
 2015-09-16, 10:05:44.573,178000
 2015-09-16, 10:06:14.572,177000
 2015-09-16, 10:06:44.568,179000
 2015-09-16, 10:07:14.574,178000
 2015-09-16, 10:07:44.579,177000
 2015-09-16, 10:08:14.567,177000
 2015-09-16, 10:08:44.564,177000
 2015-09-16, 10:09:14.580,92000
 2015-09-16, 10:09:44.575,91000
 2015-09-16, 10:10:14.571,91000
 2015-09-16, 10:10:44.627,91000
 2015-09-16, 10:11:14.576,91000
 2015-09-16, 10:11:44.569,92000
 2015-09-16, 10:12:14.575,91000
 2015-09-16, 10:12:44.573,91000
 2015-09-16, 10:13:14.577,91000
 2015-09-16, 10:13:44.574,92000
 2015-09-16, 10:14:14.578,92000
 2015-09-16, 10:14:44.576,91000
 2015-09-16, 10:15:14.571,91000
 2015-09-16, 10:15:44.577,91000
 2015-09-16, 10:16:14.572,149000
 2015-09-16, 10:16:44.578,153000
 2015-09-16, 10:17:14.574,153000
 2015-09-16, 10:17:44.579,149000
 2015-09-16, 10:18:14.585,147000
 2015-09-16, 10:18:44.582,147000
 2015-09-16, 10:19:14.588,148000
 2015-09-16, 10:19:44.583,147000
 2015-09-16, 10:20:14.581,147000
 2015-09-16, 10:20:44.592,147000
 2015-09-16, 10:21:14.583,146000
 2015-09-16, 10:21:44.588,147000
 2015-09-16, 10:22:14.584,146000
 2015-09-16, 10:22:44.592,146000
 2015-09-16, 10:23:14.585,146000
 2015-09-16, 10:23:44.582,1017000
 2015-09-16, 10:24:14.592,246000
 2015-09-16, 10:24:44.584,237000
 2015-09-16, 10:25:14.581,231000
 2015-09-16, 10:25:44.595,232000
 2015-09-16, 10:26:14.582,231000
 2015-09-16, 10:26:44.592,231000
 2015-09-16, 10:27:14.584,230000
 2015-09-16, 10:27:44.599,229000
 2015-09-16, 10:28:14.585,230000
 2015-09-16, 10:28:44.590,230000
 2015-09-16, 10:29:14.596,230000
 2015-09-16, 10:29:44.592,229000
 2015-09-16, 10:30:14.597,230000
 2015-09-16, 10:30:44.593,230000
 2015-09-16, 10:31:14.587,230000
 2015-09-16, 10:31:44.594,230000
 2015-09-16, 10:32:14.598,229000
 2015-09-16, 10:32:44.595,144000
 2015-09-16, 10:33:14.601,143000
 2015-09-16, 10:33:44.595,88000
 2015-09-16, 10:34:14.593,89000
 2015-09-16, 10:34:44.596,88000
 2015-09-16, 10:35:14.592,89000
 2015-09-16, 10:35:44.597,88000
 2015-09-16, 10:36:14.593,88000
 2015-09-16, 10:36:44.600,89000
 2015-09-16, 10:37:14.596,87000
 2015-09-16, 10:37:44.601,87000
 2015-09-16, 10:38:14.597,87000
 2015-09-16, 10:38:44.595,87000
 2015-09-16, 10:39:14.600,92000
 2015-09-16, 10:39:44.606,91000
 2015-09-16, 10:40:14.601,91000
 2015-09-16, 10:40:44.609,91000
 2015-09-16, 10:41:14.603,90000
 2015-09-16, 10:41:44.610,91000
 2015-09-16, 10:42:14.598,91000
 2015-09-16, 10:42:44.610,90000
 2015-09-16, 10:43:14.601,90000
 2015-09-16, 10:43:44.607,90000
 2015-09-16, 10:44:14.598,92000
 2015-09-16, 10:44:44.614,91000
 2015-09-16, 10:45:14.610,90000
 2015-09-16, 10:45:44.605,91000
 2015-09-16, 10:46:14.611,90000
 2015-09-16, 10:46:44.608,91000
 2015-09-16, 10:47:14.612,91000
 2015-09-16, 10:47:44.608,193000
 2015-09-16, 10:48:14.605,184000
 2015-09-16, 10:48:44.611,179000
 2015-09-16, 10:49:14.616,179000
 2015-09-16, 10:49:44.612,176000
 2015-09-16, 10:50:14.608,175000
 2015-09-16, 10:50:44.615,175000
 2015-09-16, 10:51:14.619,175000
 2015-09-16, 10:51:44.616,176000
 2015-09-16, 10:52:14.610,175000
 2015-09-16, 10:52:44.616,175000
 2015-09-16, 10:53:14.613,176000
 2015-09-16, 10:53:44.617,177000
 2015-09-16, 10:54:14.606,177000
 2015-09-16, 10:54:44.622,176000
 2015-09-16, 10:55:14.617,176000
 2015-09-16, 10:55:44.613,116000
 2015-09-16, 10:56:14.609,90000
 2015-09-16, 10:56:44.618,151000
 2015-09-16, 10:57:14.612,151000
 2015-09-16, 10:57:44.619,151000
 2015-09-16, 10:58:14.624,151000
 2015-09-16, 10:58:44.624,149000
 2015-09-16, 10:59:14.625,150000
 2015-09-16, 10:59:44.624,149000
 2015-09-16, 11:00:14.614,149000
 2015-09-16, 11:00:44.613,149000
 2015-09-16, 11:01:14.617,148000
 2015-09-16, 11:01:44.634,150000
 2015-09-16, 11:02:14.616,148000
 2015-09-16, 11:02:44.624,148000
 2015-09-16, 11:03:14.630,148000
 2015-09-16, 11:03:44.615,147000
 2015-09-16, 11:04:14.619,149000
 2015-09-16, 11:04:44.628,147000
 2015-09-16, 11:05:14.632,147000
 2015-09-16, 11:05:44.619,147000
 2015-09-16, 11:06:14.631,147000
 2015-09-16, 11:06:44.630,148000
 2015-09-16, 11:07:14.634,147000
 2015-09-16, 11:07:44.630,147000
 2015-09-16, 11:08:14.635,146000
 2015-09-16, 11:08:44.631,146000
 2015-09-16, 11:09:14.627,147000
 2015-09-16, 11:09:44.632,147000
 2015-09-16, 11:10:14.630,147000
 2015-09-16, 11:10:44.637,147000
 2015-09-16, 11:11:14.625,248000
 2015-09-16, 11:11:44.630,240000
 2015-09-16, 11:12:14.632,234000
 2015-09-16, 11:12:44.630,233000
 2015-09-16, 11:13:14.625,233000
 2015-09-16, 11:13:44.641,176000
 2015-09-16, 11:14:14.630,176000
 2015-09-16, 11:14:44.628,176000
 2015-09-16, 11:15:14.632,175000
 2015-09-16, 11:15:44.629,177000
 2015-09-16, 11:16:14.633,176000
 2015-09-16, 11:16:44.629,177000
 2015-09-16, 11:17:14.636,177000
 2015-09-16, 11:17:44.640,177000
 2015-09-16, 11:18:14.637,177000
 2015-09-16, 11:18:44.633,177000
 2015-09-16, 11:19:14.639,178000
 2015-09-16, 11:19:44.634,91000
 2015-09-16, 11:20:14.638,91000
 2015-09-16, 11:20:44.645,90000
 2015-09-16, 11:21:14.641,91000
 2015-09-16, 11:21:44.635,91000
 2015-09-16, 11:22:14.630,90000
 2015-09-16, 11:22:44.636,90000
 2015-09-16, 11:23:14.643,90000
 2015-09-16, 11:23:44.637,91000
 2015-09-16, 11:24:14.641,91000
 2015-09-16, 11:24:44.640,90000
 2015-09-16, 11:25:14.634,90000
 2015-09-16, 11:25:44.641,90000
 2015-09-16, 11:26:14.639,90000
 2015-09-16, 11:26:44.645,91000
 2015-09-16, 11:27:14.650,90000
 2015-09-16, 11:27:44.646,90000
 2015-09-16, 11:28:14.650,90000
 2015-09-16, 11:28:44.647,90000
 2015-09-16, 11:29:14.643,91000
 2015-09-16, 11:29:44.648,91000
 2015-09-16, 11:30:14.644,90000
 2015-09-16, 11:30:44.651,91000
 2015-09-16, 11:31:14.645,91000
 2015-09-16, 11:31:44.656,92000
 2015-09-16, 11:32:14.656,90000
 2015-09-16, 11:32:44.642,90000
 2015-09-16, 11:33:14.659,90000
 2015-09-16, 11:33:44.643,90000
 2015-09-16, 11:34:14.647,92000
 2015-09-16, 11:34:44.656,193000
 2015-09-16, 11:35:14.650,183000
 2015-09-16, 11:35:44.645,179000
 2015-09-16, 11:36:14.651,177000
 2015-09-16, 11:36:44.667,2281000
 2015-09-16, 11:37:14.654,2283000
 2015-09-16, 11:37:44.658,2282000
 2015-09-16, 11:38:14.654,236000
 2015-09-16, 11:38:44.651,234000
 2015-09-16, 11:39:14.657,235000
 2015-09-16, 11:39:44.662,234000
 2015-09-16, 11:40:14.656,234000
 2015-09-16, 11:40:44.662,235000
 2015-09-16, 11:41:14.659,235000
 2015-09-16, 11:41:44.653,235000
 2015-09-16, 11:42:14.668,234000
 2015-09-16, 11:42:44.664,234000
 2015-09-16, 11:43:14.658,234000
 2015-09-16, 11:43:44.655,148000
 2015-09-16, 11:44:14.661,149000
 2015-09-16, 11:44:44.665,148000
 2015-09-16, 11:45:14.657,147000
 2015-09-16, 11:45:44.668,147000
 2015-09-16, 11:46:14.657,147000
 2015-09-16, 11:46:44.659,148000
 2015-09-16, 11:47:14.664,146000
 2015-09-16, 11:47:44.670,147000
 2015-09-16, 11:48:14.651,147000
 2015-09-16, 11:48:44.665,147000
 2015-09-16, 11:49:14.661,147000
 2015-09-16, 11:49:44.666,147000
 2015-09-16, 11:50:14.660,146000
 2015-09-16, 11:50:44.666,146000
 2015-09-16, 11:51:14.663,145000
 2015-09-16, 11:51:44.667,147000
 2015-09-16, 11:52:14.665,146000
 2015-09-16, 11:52:44.674,145000
 2015-09-16, 11:53:14.668,146000
 2015-09-16, 11:53:44.665,145000
 2015-09-16, 11:54:14.669,94000
 2015-09-16, 11:54:44.665,93000
 2015-09-16, 11:55:14.672,93000
 2015-09-16, 11:55:44.676,93000
 2015-09-16, 11:56:14.675,93000
 2015-09-16, 11:56:44.671,94000
 2015-09-16, 11:57:14.677,93000
 2015-09-16, 11:57:44.672,93000
 2015-09-16, 11:58:14.668,93000
 2015-09-16, 11:58:44.675,93000
 2015-09-16, 11:59:14.679,207000
 2015-09-16, 11:59:44.675,188000
 2015-09-16, 12:00:14.672,182000
 2015-09-16, 12:00:44.678,180000
 2015-09-16, 12:01:14.685,180000
 2015-09-16, 12:01:44.679,179000
 2015-09-16, 12:02:14.675,178000
 2015-09-16, 12:02:44.670,178000
 2015-09-16, 12:03:14.676,192000
 2015-09-16, 12:03:44.681,178000
 2015-09-16, 12:04:14.679,180000
 2015-09-16, 12:04:44.676,178000
 2015-09-16, 12:05:14.680,178000
 2015-09-16, 12:05:44.676,179000
 2015-09-16, 12:06:14.674,179000
 2015-09-16, 12:06:44.673,181000
 2015-09-16, 12:07:14.679,180000
 2015-09-16, 12:07:44.688,181000
 2015-09-16, 12:08:14.682,180000
 2015-09-16, 12:08:44.678,180000
 2015-09-16, 12:09:14.675,181000
 2015-09-16, 12:09:44.679,94000
 2015-09-16, 12:10:14.688,94000
 2015-09-16, 12:10:44.680,93000
 2015-09-16, 12:11:14.688,94000
 2015-09-16, 12:11:44.693,94000
 2015-09-16, 12:12:14.677,93000
 2015-09-16, 12:12:44.684,93000
 2015-09-16, 12:13:14.690,93000
 2015-09-16, 12:13:44.684,94000
 2015-09-16, 12:14:14.685,95000
 2015-09-16, 12:14:44.681,94000
 2015-09-16, 12:15:14.685,93000
 2015-09-16, 12:15:44.692,93000
 2015-09-16, 12:16:14.688,93000
 2015-09-16, 12:16:44.685,144000
 2015-09-16, 12:17:14.691,152000
 2015-09-16, 12:17:44.686,152000
 2015-09-16, 12:18:14.680,152000
 2015-09-16, 12:18:44.696,150000
 2015-09-16, 12:19:14.693,151000
 2015-09-16, 12:19:44.690,150000
 2015-09-16, 12:20:14.693,149000
 2015-09-16, 12:20:44.690,149000
 2015-09-16, 12:21:14.694,149000
 2015-09-16, 12:21:44.691,149000
 2015-09-16, 12:22:14.689,148000
 2015-09-16, 12:22:44.694,149000
 2015-09-16, 12:23:14.689,149000
 2015-09-16, 12:23:44.694,148000
 2015-09-16, 12:24:14.699,149000
 2015-09-16, 12:24:44.695,272000
 2015-09-16, 12:25:14.700,247000
 2015-09-16, 12:25:44.696,238000
 2015-09-16, 12:26:14.690,234000
 2015-09-16, 12:26:44.697,233000
 2015-09-16, 12:27:14.693,232000
 2015-09-16, 12:27:44.727,233000
 2015-09-16, 12:28:14.694,233000
 2015-09-16, 12:28:44.700,234000
 2015-09-16, 12:29:14.697,235000
 2015-09-16, 12:29:44.711,234000
 2015-09-16, 12:30:14.697,234000
 2015-09-16, 12:30:44.694,233000
 2015-09-16, 12:31:14.700,233000
 2015-09-16, 12:31:44.705,234000
 2015-09-16, 12:32:14.701,233000
 2015-09-16, 12:32:44.697,233000
 2015-09-16, 12:33:14.704,233000
 2015-09-16, 12:33:44.698,233000
 2015-09-16, 12:34:14.696,178000
 2015-09-16, 12:34:44.713,177000
 2015-09-16, 12:35:14.697,90000
 2015-09-16, 12:35:44.704,90000
 2015-09-16, 12:36:14.706,90000
 2015-09-16, 12:36:44.714,91000
 2015-09-16, 12:37:14.699,91000
 2015-09-16, 12:37:44.715,91000
 2015-09-16, 12:38:14.712,91000
 2015-09-16, 12:38:44.708,91000
 2015-09-16, 12:39:14.704,91000
 2015-09-16, 12:39:44.709,90000
 2015-09-16, 12:40:14.703,90000
 2015-09-16, 12:40:44.710,90000
 2015-09-16, 12:41:14.720,90000
 2015-09-16, 12:41:44.710,91000
 2015-09-16, 12:42:14.707,91000
 2015-09-16, 12:42:44.713,90000
 2015-09-16, 12:43:14.709,91000
 2015-09-16, 12:43:44.714,91000
 2015-09-16, 12:44:14.710,91000
 2015-09-16, 12:44:44.720,90000
 2015-09-16, 12:45:14.713,90000
 2015-09-16, 12:45:44.720,90000
 2015-09-16, 12:46:14.714,90000
 2015-09-16, 12:46:44.722,91000
 2015-09-16, 12:47:14.717,90000
 2015-09-16, 12:47:44.713,90000
 2015-09-16, 12:48:14.717,90000
 2015-09-16, 12:48:44.724,90000
 2015-09-16, 12:49:14.709,90000
 2015-09-16, 12:49:44.725,90000
 2015-09-16, 12:50:14.721,90000
 2015-09-16, 12:50:44.718,201000
 2015-09-16, 12:51:14.712,186000
 2015-09-16, 12:51:44.718,182000
 2015-09-16, 12:52:14.715,179000
 2015-09-16, 12:52:44.721,176000
 2015-09-16, 12:53:14.716,176000
 2015-09-16, 12:53:44.722,175000
 2015-09-16, 12:54:14.721,176000
 2015-09-16, 12:54:44.725,175000
 2015-09-16, 12:55:14.719,176000
 2015-09-16, 12:55:44.738,176000
 2015-09-16, 12:56:14.722,176000
 2015-09-16, 12:56:44.728,178000
 2015-09-16, 12:57:14.725,237000
 2015-09-16, 12:57:44.729,236000
 2015-09-16, 12:58:14.721,237000
 2015-09-16, 12:58:44.726,237000
 2015-09-16, 12:59:14.721,236000
 2015-09-16, 12:59:44.727,149000
 2015-09-16, 13:00:14.733,148000
 2015-09-16, 13:00:44.721,149000
 2015-09-16, 13:01:14.726,149000
 2015-09-16, 13:01:44.720,149000
 2015-09-16, 13:02:14.765,149000
 2015-09-16, 13:02:44.723,148000
 2015-09-16, 13:03:14.727,148000
 2015-09-16, 13:03:44.734,148000
 2015-09-16, 13:04:14.730,148000
 2015-09-16, 13:04:44.737,147000
 2015-09-16, 13:05:14.734,148000
 2015-09-16, 13:05:44.737,147000
 2015-09-16, 13:06:14.736,147000
 2015-09-16, 13:06:44.732,147000
 2015-09-16, 13:07:14.739,147000
 2015-09-16, 13:07:44.733,147000
 2015-09-16, 13:08:14.737,147000
 2015-09-16, 13:08:44.736,146000
 2015-09-16, 13:09:14.740,147000
 2015-09-16, 13:09:44.737,147000
 2015-09-16, 13:10:14.731,147000
 2015-09-16, 13:10:44.737,147000
 2015-09-16, 13:11:14.734,147000
 2015-09-16, 13:11:44.739,147000
 2015-09-16, 13:12:14.734,146000
 2015-09-16, 13:12:44.741,146000
 2015-09-16, 13:13:14.735,146000
 2015-09-16, 13:13:44.742,147000
 2015-09-16, 13:14:14.738,207000
 2015-09-16, 13:14:44.745,187000
 2015-09-16, 13:15:14.752,182000
 2015-09-16, 13:15:44.745,179000
 2015-09-16, 13:16:14.740,179000
 2015-09-16, 13:16:44.746,177000
 2015-09-16, 13:17:14.743,177000
 2015-09-16, 13:17:44.747,176000
 2015-09-16, 13:18:14.743,177000
 2015-09-16, 13:18:44.749,176000
 2015-09-16, 13:19:14.736,177000
 2015-09-16, 13:19:44.740,177000
 2015-09-16, 13:20:14.737,177000
 2015-09-16, 13:20:44.753,177000
 2015-09-16, 13:21:14.752,177000
 2015-09-16, 13:21:44.744,177000
 2015-09-16, 13:22:14.744,177000
 2015-09-16, 13:22:44.743,91000
 2015-09-16, 13:23:14.747,92000
 2015-09-16, 13:23:44.754,92000
 2015-09-16, 13:24:14.748,92000
 2015-09-16, 13:24:44.767,91000
 2015-09-16, 13:25:14.751,91000
 2015-09-16, 13:25:44.755,92000
 2015-09-16, 13:26:14.750,91000
 2015-09-16, 13:26:44.746,92000
 2015-09-16, 13:27:14.742,91000
 2015-09-16, 13:27:44.757,91000
 2015-09-16, 13:28:14.753,90000
 2015-09-16, 13:28:44.750,91000
 2015-09-16, 13:29:14.746,91000
 2015-09-16, 13:29:44.760,91000
 2015-09-16, 13:30:14.753,91000
 2015-09-16, 13:30:44.765,91000
 2015-09-16, 13:31:14.753,91000
 2015-09-16, 13:31:44.758,91000
 2015-09-16, 13:32:14.754,91000
 2015-09-16, 13:32:44.753,91000
 2015-09-16, 13:33:14.757,91000
 2015-09-16, 13:33:44.753,91000
 2015-09-16, 13:34:14.758,91000
 2015-09-16, 13:34:44.754,92000
 2015-09-16, 13:35:14.759,91000
 2015-09-16, 13:35:44.755,92000
 2015-09-16, 13:36:14.749,91000
 2015-09-16, 13:36:44.766,91000
 2015-09-16, 13:37:14.760,150000
 2015-09-16, 13:37:44.757,152000
 2015-09-16, 13:38:14.759,152000
 2015-09-16, 13:38:44.757,151000
 2015-09-16, 13:39:14.753,150000
 2015-09-16, 13:39:44.758,149000
 2015-09-16, 13:40:14.763,149000
 2015-09-16, 13:40:44.761,150000
 2015-09-16, 13:41:14.765,158000
 2015-09-16, 13:41:44.762,154000
 2015-09-16, 13:42:14.766,153000
 2015-09-16, 13:42:44.773,153000
 2015-09-16, 13:43:14.779,154000
 2015-09-16, 13:43:44.763,153000
 2015-09-16, 13:44:14.770,153000
 2015-09-16, 13:44:44.766,152000
 2015-09-16, 13:45:14.772,153000
 2015-09-16, 13:45:44.767,154000
 2015-09-16, 13:46:14.773,152000
 2015-09-16, 13:46:44.770,153000
 2015-09-16, 13:47:14.766,153000
 2015-09-16, 13:47:44.760,153000
 2015-09-16, 13:48:14.767,153000
 2015-09-16, 13:48:44.773,153000
 2015-09-16, 13:49:14.768,153000
 2015-09-16, 13:49:44.774,152000
 2015-09-16, 13:50:14.778,152000
 2015-09-16, 13:50:44.777,153000
 2015-09-16, 13:51:14.771,152000
 2015-09-16, 13:51:44.778,259000
 2015-09-16, 13:52:14.772,245000
 2015-09-16, 13:52:44.781,240000
 2015-09-16, 13:53:14.775,237000
 2015-09-16, 13:53:44.769,236000
 2015-09-16, 13:54:14.769,234000
 2015-09-16, 13:54:44.776,178000
 2015-09-16, 13:55:14.784,178000
 2015-09-16, 13:55:44.777,179000
 2015-09-16, 13:56:14.771,179000
 2015-09-16, 13:56:44.778,179000
 2015-09-16, 13:57:14.784,179000
 2015-09-16, 13:57:44.779,180000
 2015-09-16, 13:58:14.773,180000
 2015-09-16, 13:58:44.779,181000
 2015-09-16, 13:59:14.786,180000
 2015-09-16, 13:59:44.790,180000
 2015-09-16, 14:00:14.774,181000
 2015-09-16, 14:00:44.781,182000
 2015-09-16, 14:01:14.787,181000
 2015-09-16, 14:01:44.782,180000
 2015-09-16, 14:02:14.780,180000
 2015-09-16, 14:02:44.774,95000
 2015-09-16, 14:03:14.780,96000
 2015-09-16, 14:03:44.785,96000
 2015-09-16, 14:04:14.779,95000
 2015-09-16, 14:04:44.778,95000
 2015-09-16, 14:05:14.793,95000
 2015-09-16, 14:05:44.779,96000
 2015-09-16, 14:06:14.785,1313000
 2015-09-16, 14:06:44.785,2090000
 2015-09-16, 14:07:14.790,2104000
 2015-09-16, 14:07:44.785,96000
 2015-09-16, 14:08:14.787,97000
 2015-09-16, 14:08:44.785,95000
 2015-09-16, 14:09:14.785,96000
 2015-09-16, 14:09:44.786,96000
 2015-09-16, 14:10:14.792,96000
 2015-09-16, 14:10:44.779,97000
 2015-09-16, 14:11:14.785,96000
 2015-09-16, 14:11:44.789,96000
 2015-09-16, 14:12:14.794,96000
 2015-09-16, 14:12:44.790,96000
 2015-09-16, 14:13:14.796,97000
 2015-09-16, 14:13:44.791,96000
 2015-09-16, 14:14:14.785,96000
 2015-09-16, 14:14:44.792,96000
 2015-09-16, 14:15:14.798,96000
 2015-09-16, 14:15:44.792,97000
 2015-09-16, 14:16:14.789,96000
 2015-09-16, 14:16:44.795,96000
 2015-09-16, 14:17:14.790,96000
 2015-09-16, 14:17:44.796,156000
 2015-09-16, 14:18:14.792,258000
 2015-09-16, 14:18:44.791,249000
 2015-09-16, 14:19:14.795,244000
 2015-09-16, 14:19:44.800,402000
 2015-09-16, 14:20:14.794,401000
 2015-09-16, 14:20:44.793,402000
 2015-09-16, 14:21:14.797,400000
 2015-09-16, 14:21:44.793,399000
 2015-09-16, 14:22:14.798,400000
 2015-09-16, 14:22:44.794,400000
 2015-09-16, 14:23:14.798,402000
 2015-09-16, 14:23:44.805,401000
 2015-09-16, 14:24:14.801,401000
 2015-09-16, 14:24:44.798,401000
 2015-09-16, 14:25:14.794,400000
 2015-09-16, 14:25:44.808,400000
 2015-09-16, 14:26:14.797,400000
